"0","0.6580771207809448"
"1","1.0718070268630981"
"2","1.3968392610549927"
"3","1.3303707838058472"
"4","1.037373661994934"
"5","1.0868560075759888"
"6","0.9080488681793213"
"7","1.0682283639907837"
"8","0.7047430276870728"
"9","0.7916741371154785"
"10","0.9123622179031372"
"11","0.7101801037788391"
"12","0.5971770882606506"
"13","1.0864815711975098"
"14","0.6431925892829895"
"15","0.8397799134254456"
"16","0.9450991153717041"
"17","0.23880457878112793"
"18","0.8485229015350342"
"19","0.2968829572200775"
"20","1.0673846006393433"
"21","0.9589787721633911"
"22","0.8231495022773743"
"23","1.1115036010742188"
"24","0.9803452491760254"
"25","0.8362299203872681"
"26","0.9145891666412354"
"27","0.6681916117668152"
"28","0.2873242199420929"
"29","1.0792864561080933"
"30","0.5928114652633667"
"31","0.5346338152885437"
"32","0.7047308683395386"
"33","0.45151907205581665"
"34","0.664658784866333"
"35","0.5096024870872498"
"36","0.7278293371200562"
"37","0.49028289318084717"
"38","0.5444901585578918"
"39","0.8176590800285339"
"40","0.22704647481441498"
"41","0.7601803541183472"
"42","1.1169633865356445"
"43","0.5374395847320557"
"44","0.4563821852207184"
